Length of reads: 39
Number of mismatches: 2
Minimum weight: 20
1111011101001111011101001111	20
1111101011001111101011001111	20
1111100110101111100110101111	20
1111001011101111001011101111	20
1111010110011111010110011111	20
1111001101011111001101011111	20
11111011000111110110001111101	20
11111010100111110101001111101	20
11110110010111101100101111011	20
11110110001111101100011111011	20
11101110100111011101001110111	20
11101110010111011100101110111	20
11011111000110111110001101111	20
11011110100110111101001101111	20
10111110010101111100101011111	20
10111110001101111100011011111	20
111010011101001110100111010011101	20
101110010111001011100101110010111	20
