Length of reads: 45
Number of mismatches: 5
Minimum weight: 10
111110110111	10
111011011111	10
111110101100011	10
111101000111011	10
110111000101111	10
110001101011111	10
1110100111010011	10
1110010111001011	10
1110100110100111	10
1101001110100111	10
1110010110010111	10
1100101110010111	10
11010111100010011	10
11100101011001011	10
11001000111101011	10
11010011010100111	10
1111001000100000000001111	10
1111000100010000000001111	10
1111000001000100000001111	10
1111000100000010000001111	10
1111000000010001000001111	10
1111001000000000010001111	10
1111000000100000010001111	10
1111000000000100010001111	10
1111000100000000001001111	10
1111000000000010001001111	10
11101100000000000000111011	10
11011100000000000000110111	10
111001001000000000111001001	10
111010010000000000011101001	10
111001010000000000011100101	10
110100110000000000011010011	10
110010110000000000011001011	10
100100111000000000100100111	10
101001110000000000010100111	10
100101110000000000010010111	10
1010100010000010101000100000101	10
1010100000100010101000001000101	10
1010001000001010100010000010101	10
1010000010001010100000100010101	10
