Length of reads: 35
Number of mismatches: 5
Minimum weight: 7
11111011	7
11110111	7
11101111	7
11011111	7
111110101	7
111101101	7
111011101	7
111101011	7
111011011	7
110110111	7
101110111	7
110101111	7
101101111	7
101011111	7
1111011001	7
1011111001	7
1111100101	7
1101110101	7
1111001101	7
1011101101	7
1110011101	7
1101011101	7
1011011101	7
1100111101	7
1001111101	7
1111100011	7
1111010011	7
1011110011	7
1110101011	7
1101101011	7
1011101011	7
1101011011	7
1010111011	7
1110100111	7
1011100111	7
1110010111	7
1101010111	7
1011001111	7
1100101111	7
1001101111	7
1100011111	7
1010011111	7
11101011001	7
10101111001	7
10011110101	7
11110001101	7
11101001101	7
11010011101	7
11101010011	7
11101001011	7
11011001011	7
10111001011	7
11100011011	7
11010011011	7
11011000111	7
11010010111	7
10110010111	7
11001010111	7
10011010111	7
10110001111	7
111101010001	7
111001011001	7
110100111001	7
110010111001	7
111001001101	7
111000101101	7
110001101101	7
111010100011	7
101101100011	7
111010010011	7
111001010011	7
100111010011	7
111001001011	7
100111001011	7
101101000111	7
110100100111	7
101100100111	7
110010100111	7
100110100111	7
110010010111	7
110001010111	7
100010101111	7
1011100101001	7
1011000110101	7
1010110001101	7
1001010011101	7
1101001100011	7
1100101010011	7
1100011001011	7
1010100010000010101	7
1010100000100010101	7
1101000100000001101	7
1011000000010001011	7
1110100000000000111	7
1110010000000000111	7
1110000010000000111	7
1110000000100000111	7
1110000000000100111	7
1110000000000010111	7
11010001000000001101	7
11010000010000001101	7
11010000000100001101	7
11010000000010001101	7
11010000000000011101	7
10111000000000001011	7
10110001000000001011	7
10110000100000001011	7
10110000001000001011	7
10110000000010001011	7
101000100000101010001	7
100010101000001000101	7
