Length of reads: 53
Number of mismatches: 6
Minimum weight: 10
11111110111	10
11101111111	10
11101111010011	10
11111001101011	10
11101001111011	10
11110110010111	10
11011110010111	10
11001011110111	10
11101001101111	10
11010110011111	10
101100111110101	10
110111110001101	10
110111101001101	10
101011111001101	10
111010110011101	10
110100111011101	10
110100110111101	10
111110101100011	10
111110101010011	10
111101010110011	10
111011101001011	10
101111011001011	10
101110111001011	10
101100101111011	10
101100011111011	10
101110011010111	10
110100101110111	10
110011010101111	10
110010101011111	10
110001101011111	10
11110101100100011	10
11010111100010011	10
11001000111101011	10
11000100110101111	10
110110000011101011	10
110101110000011011	10
1110100100011101001	10
1110100100100011101	10
1001011100010010111	10
1011100010010010111	10
11110010001000000000000001111	10
11110001000100000000000001111	10
11110001000000010000000001111	10
11110000000100010000000001111	10
11110000001000000100000001111	10
11110000000001000100000001111	10
11110000000100000010000001111	10
11110000000001000000010001111	10
11110000000000000100010001111	10
11110000000000000010001001111	10
1110100100000000000000011101001	10
1011100100000000000000010111001	10
1001110100000000000000010011101	10
1001011100000000000000010010111	10
110010010001000000000110010010001	10
110010001001000000000110010001001	10
100100010011000000000100100010011	10
100010010011000000000100010010011	10
