Length of reads: 38
Number of mismatches: 5
Minimum weight: 8
111110111	8
111011111	8
1111011101	8
1111101011	8
1111011011	8
1110111011	8
1110110111	8
1101110111	8
1101101111	8
1011101111	8
1101011111	8
11111001101	8
11101101101	8
11001111101	8
10111110011	8
11101101011	8
11011101011	8
11101011011	8
11010111011	8
11011010111	8
11010110111	8
10110110111	8
10110011111	8
111011101001	8
111101011001	8
111010011101	8
111100101011	8
111100100111	8
111010010111	8
101110010111	8
100101110111	8
111001001111	8
110101001111	8
100110101111	8
1110010111001	8
1101110001011	8
1110100011011	8
1101000111011	8
1110100100111	8
1110010100111	8
1001110100111	8
1101100010111	8
1110010010111	8
10110010111001	8
11100101100101	8
11011000110101	8
11101001001101	8
10011101001101	8
11010011010011	8
11001011001011	8
10101100011011	8
10100110100111	8
10110010010111	8
111010000000000011101	8
111001001000000000111	8
111000100000100000111	8
111000010000100000111	8
111000100000010000111	8
111000001000010000111	8
111000010000001000111	8
111000001000001000111	8
111000000000100100111	8
101110000000000010111	8
1110010000000000111001	8
1110100000000000011101	8
1101100000000000011011	8
1001110000000000100111	8
1011100000000000010111	8
10101000100000101010001	8
11010001000000011010001	8
11001010000000001100101	8
10001010100000100010101	8
11101000000000000011101	8
10100110000000001010011	8
10001011000000010001011	8
10111000000000000010111	8
1010100000100010101000001	8
1010100010000010000010101	8
1000001010100010000010101	8
1010100000100000100010101	8
11000010000011000010000011	8
11000001000011000001000011	8
101000100000101000100000101	8
101000001000101000001000101	8
