Length of reads: 37
Number of mismatches: 6
Minimum weight: 6
1111101	6
1111011	6
1110111	6
1101111	6
1011111	6
11110101	6
11101101	6
11011101	6
11101011	6
10111011	6
11010111	6
10110111	6
10101111	6
111011001	6
101111001	6
111100101	6
111001101	6
110011101	6
100111101	6
111100011	6
111010011	6
101110011	6
111001011	6
110100111	6
101100111	6
110010111	6
100110111	6
110001111	6
101001111	6
1111010001	6
1011110001	6
1111001001	6
1110101001	6
1101011001	6
1010111001	6
1101100101	6
1011100101	6
1100110101	6
1001110101	6
1110001101	6
1101001101	6
1100101101	6
1010011101	6
1000111101	6
1110100011	6
1101010011	6
1011010011	6
1010110011	6
1110001011	6
1011001011	6
1100101011	6
1001101011	6
1010011011	6
1101000111	6
1011000111	6
1100010111	6
1001010111	6
1001001111	6
1000101111	6
11101100001	6
11110010001	6
11011010001	6
11010110001	6
10110110001	6
10011110001	6
11110001001	6
11101001001	6
10111001001	6
11001101001	6
10011101001	6
11010011001	6
11001011001	6
10100111001	6
10010111001	6
10001111001	6
11011000101	6
11100100101	6
10011100101	6
11100001101	6
10110001101	6
11000101101	6
10001101101	6
10010011101	6
11101000011	6
10110100011	6
11100010011	6
11001010011	6
10011010011	6
10010110011	6
11100001011	6
10011001011	6
10001101011	6
10100011011	6
10001011011	6
11010000111	6
10110000111	6
11001000111	6
10100100111	6
11000010111	6
10010010111	6
10000110111	6
10010001111	6
10001001111	6
101101100001	6
111100010001	6
111010010001	6
111001010001	6
100101110001	6
101110001001	6
100011101001	6
110100011001	6
111000100101	6
110100001101	6
110001001101	6
110000101101	6
100001101101	6
100100011101	6
110110000011	6
110101000011	6
101101000011	6
110100100011	6
101100100011	6
110010100011	6
111000010011	6
110100010011	6
110001010011	6
111000001011	6
101100001011	6
110010001011	6
100110001011	6
110001001011	6
110000101011	6
110000011011	6
110100000111	6
110010000111	6
101001000111	6
100010100111	6
100010010111	6
100010001111	6
1100110100001	6
1001001110001	6
1000111001001	6
1011000101001	6
1010100011001	6
1011001000101	6
1010011000101	6
1011000100101	6
1010001100101	6
1001100010101	6
1101000001101	6
1010010001101	6
1001010001101	6
1010001001101	6
1100101000011	6
1101000010011	6
1100001010011	6
1000010110011	6
1011000001011	6
1100100001011	6
11010000000000001101	6
10110000000000001011	6
110010000000000011001	6
110100000000000001101	6
100110000000000010011	6
101100000000000001011	6
1100000100000011000001	6
1010000100000010100001	6
1001000100000010010001	6
1100010000000000110001	6
1000100100000010001001	6
1000010100000010000101	6
1101000000000000001101	6
1000001100000010000011	6
1000110000000000100011	6
1011000000000000001011	6
11000000100000110000001	6
10100010000000001010001	6
10001010000000001000101	6
11000001000000100000011	6
10000001100000100000011	6
11000000100000010000011	6
101000000100001010000001	6
101000010000001000000101	6
100000010100001000000101	6
101000000100000010000101	6
110000010000000100000011	6
110000001000000010000011	6
